order_id,customer_id,product_id,store_id,order_date,quantity
ORD-03426,CUST-0047,PROD-073,STORE-01,2026-05-24,4
ORD-03427,CUST-0759,PROD-051,STORE-08,2025-04-03,9
ORD-03428,CUST-0892,PROD-066,STORE-02,2025-03-22,3
ORD-03429,CUST-0449,PROD-097,STORE-09,2024-11-19,7
ORD-03430,CUST-0576,PROD-100,STORE-07,2025-03-15,7
ORD-03431,CUST-0622,PROD-035,STORE-04,2025-05-27,3
ORD-03432,CUST-0004,PROD-021,STORE-10,2026-06-05,4
ORD-03433,CUST-0607,PROD-090,STORE-01,2024-08-05,9
ORD-03434,CUST-0467,PROD-065,STORE-12,2024-12-23,9
ORD-03435,CUST-0266,PROD-039,STORE-14,2024-12-19,4
ORD-03436,CUST-0304,PROD-091,STORE-05,2024-09-01,9
ORD-03437,CUST-GHOST-999,PROD-022,STORE-04,2025-09-22,1
ORD-03438,CUST-0547,PROD-031,STORE-05,2024-06-29,1
ORD-03439,CUST-0655,PROD-019,STORE-15,2024-12-15,5
ORD-03440,CUST-0950,PROD-018,STORE-05,2025-05-08,1
ORD-03441,CUST-0658,PROD-032,STORE-14,2026-01-23,4
ORD-03442,CUST-0548,PROD-015,STORE-01,2026-01-27,6
ORD-03443,CUST-0648,PROD-078,STORE-06,2026-05-12,6
ORD-03444,CUST-0086,PROD-091,STORE-15,2026-03-11,9
ORD-03445,CUST-0271,PROD-093,STORE-03,2026-02-28,7
ORD-03446,CUST-0920,PROD-079,STORE-05,2025-08-12,6
ORD-03447,CUST-0059,PROD-081,STORE-14,2025-09-06,1
ORD-03448,CUST-0844,PROD-046,STORE-04,2024-07-27,5
ORD-03449,CUST-0181,PROD-033,STORE-01,2026-03-06,9
ORD-03450,CUST-0674,PROD-100,STORE-13,2024-07-03,10
ORD-03451,CUST-0109,PROD-093,STORE-12,2026-05-01,7
ORD-03452,CUST-0969,PROD-084,STORE-05,2026-01-02,10
ORD-03453,CUST-0565,PROD-027,STORE-14,2025-01-02,8
ORD-03454,CUST-0226,PROD-042,STORE-05,2026-03-15,4
ORD-03455,CUST-0596,PROD-081,STORE-13,2024-08-05,7
ORD-03456,CUST-0160,PROD-058,STORE-04,2024-08-20,7
ORD-03457,CUST-0378,PROD-019,STORE-15,2024-08-05,8
ORD-03458,CUST-0096,PROD-064,STORE-03,2024-09-28,8
ORD-03459,CUST-0190,PROD-023,STORE-04,2025-05-28,10
ORD-03460,CUST-0503,PROD-094,STORE-03,2024-11-09,5
ORD-03461,CUST-0022,PROD-040,STORE-03,2025-01-27,3
ORD-03462,CUST-0838,PROD-051,STORE-11,2024-07-25,10
ORD-03463,CUST-0193,PROD-009,STORE-03,2025-02-20,2
ORD-03464,CUST-0437,PROD-032,STORE-08,2025-03-20,7
ORD-03465,CUST-0103,PROD-093,STORE-09,2025-10-02,3
ORD-03466,CUST-0745,PROD-097,STORE-13,2025-11-12,1
ORD-03467,CUST-0618,PROD-013,STORE-07,2026-05-14,7
ORD-03468,CUST-0022,PROD-015,STORE-14,2024-12-28,1
ORD-03469,CUST-0782,PROD-083,STORE-15,2025-02-04,1
ORD-03470,CUST-0136,PROD-032,STORE-13,2024-09-30,2
ORD-03471,CUST-0275,PROD-019,STORE-11,2025-10-05,10
ORD-03472,CUST-0014,PROD-002,STORE-13,2025-04-26,2
ORD-03473,CUST-0556,PROD-095,STORE-14,2025-06-28,6
ORD-03474,CUST-0874,PROD-091,STORE-02,2025-11-14,4
ORD-03475,CUST-0143,PROD-062,STORE-13,2024-09-25,10
ORD-03476,CUST-0914,PROD-057,STORE-14,2025-11-13,3
ORD-03477,CUST-0315,PROD-043,STORE-08,2024-08-20,3
ORD-03478,CUST-0250,PROD-008,STORE-09,2024-08-20,5
ORD-03479,CUST-0643,PROD-070,STORE-02,2025-01-02,1
ORD-03480,CUST-0845,PROD-006,STORE-02,2026-06-20,9
ORD-03481,CUST-0304,PROD-014,STORE-09,2026-10-27,7
ORD-03482,CUST-0146,PROD-001,STORE-15,2024-11-28,4
ORD-03483,CUST-0025,PROD-030,STORE-07,2025-07-11,7
ORD-03484,CUST-0151,PROD-046,STORE-11,2025-12-21,5
ORD-03485,CUST-0232,PROD-088,STORE-07,2026-01-14,2
ORD-03486,CUST-0504,PROD-022,STORE-02,2026-03-15,4
ORD-03487,CUST-0105,PROD-037,STORE-06,2025-03-26,2
ORD-03488,CUST-0631,PROD-043,STORE-02,2026-05-20,6
ORD-03489,CUST-0946,PROD-011,STORE-15,2026-06-02,1
ORD-03490,CUST-0620,PROD-020,STORE-03,2026-04-20,7
ORD-03491,CUST-0544,PROD-043,STORE-10,2024-12-10,3
ORD-03492,CUST-0696,PROD-055,STORE-03,2025-06-01,5
ORD-03493,CUST-GHOST-999,PROD-037,STORE-06,2025-12-27,2
ORD-03494,CUST-0278,PROD-064,STORE-11,2025-02-12,6
ORD-03495,CUST-0956,PROD-034,STORE-13,2025-04-03,2
ORD-03496,CUST-0808,PROD-001,STORE-14,2026-02-18,3
ORD-03497,CUST-0797,PROD-084,STORE-03,2025-08-24,6
ORD-03498,CUST-0152,PROD-050,STORE-08,2025-02-04,8
ORD-03499,CUST-0835,PROD-009,STORE-02,2026-04-27,10
ORD-03500,CUST-0438,PROD-094,STORE-05,2025-11-11,3
ORD-03501,CUST-0093,PROD-042,STORE-03,2024-12-28,3
ORD-03502,CUST-0786,PROD-050,STORE-06,2025-08-05,6
ORD-03503,CUST-0507,PROD-055,STORE-08,2026-05-16,7
ORD-03504,CUST-0617,PROD-082,STORE-06,2025-01-15,3
ORD-03505,CUST-0822,PROD-084,STORE-15,2025-02-24,4
ORD-03506,CUST-0393,PROD-054,STORE-09,2025-12-15,8
ORD-03507,CUST-0552,PROD-069,STORE-08,2025-08-16,9
ORD-03508,CUST-0550,PROD-030,STORE-07,2025-07-18,2
ORD-03509,CUST-0595,PROD-092,STORE-07,2024-09-11,9
ORD-03510,CUST-0592,PROD-100,STORE-12,2024-08-02,4
ORD-03511,CUST-0720,PROD-012,STORE-04,2025-03-18,6
ORD-03512,CUST-0003,PROD-027,STORE-14,2026-05-22,1
ORD-03513,CUST-0372,PROD-072,STORE-08,2025-05-07,3
ORD-03514,CUST-0944,PROD-015,STORE-01,2025-12-21,6
ORD-03515,CUST-0370,PROD-100,STORE-14,2025-10-18,3
ORD-03516,CUST-0302,PROD-059,STORE-03,2025-07-04,9
ORD-03517,CUST-0996,PROD-054,STORE-04,2025-01-25,4
ORD-03518,CUST-GHOST-999,PROD-029,STORE-01,2024-08-21,3
ORD-03519,CUST-0121,PROD-090,STORE-12,2024-11-27,3
ORD-03520,CUST-0387,PROD-094,STORE-01,2026-05-31,7
ORD-03521,CUST-0381,PROD-007,STORE-12,2024-10-06,2
ORD-03522,CUST-0679,PROD-075,STORE-02,2026-04-06,8
ORD-03523,CUST-0858,PROD-077,STORE-14,2025-07-31,3
ORD-03524,CUST-0031,PROD-019,STORE-06,2024-12-18,3
ORD-03525,CUST-0081,PROD-032,STORE-02,2025-02-13,1
ORD-03526,CUST-0583,PROD-054,STORE-03,2026-01-19,3
ORD-03527,CUST-0482,PROD-096,STORE-03,2025-08-25,9
ORD-03528,CUST-0716,PROD-039,STORE-08,2024-12-02,7
ORD-03529,CUST-0740,PROD-044,STORE-08,2024-09-25,1
ORD-03530,CUST-0294,PROD-015,STORE-03,2025-04-07,1
ORD-03531,CUST-0903,PROD-083,STORE-01,2026-01-06,10
ORD-03532,CUST-0770,PROD-023,STORE-09,2026-03-18,3
ORD-03533,CUST-0012,PROD-051,STORE-14,2026-02-24,7
ORD-03534,CUST-0697,PROD-059,STORE-09,2024-10-10,5
ORD-03535,CUST-0942,PROD-074,STORE-09,2024-07-19,5
ORD-03536,CUST-0727,PROD-030,STORE-07,2024-12-21,3
ORD-03537,CUST-0279,PROD-012,STORE-09,2025-12-16,7
ORD-03538,CUST-0974,PROD-017,STORE-12,2025-05-29,4
ORD-03539,CUST-0411,PROD-080,STORE-01,2025-11-08,4
ORD-03540,CUST-0402,PROD-024,STORE-14,2026-02-05,9
ORD-03541,CUST-0620,PROD-010,STORE-14,2025-06-09,8
ORD-03542,CUST-0489,PROD-041,STORE-11,2024-09-18,7
ORD-03543,CUST-0848,PROD-049,STORE-03,2024-07-08,1
ORD-03544,CUST-0823,PROD-048,STORE-11,2025-07-14,7
ORD-03545,CUST-0200,PROD-035,STORE-02,2026-04-02,2
ORD-03546,CUST-0080,PROD-047,STORE-10,2024-07-18,6
ORD-03547,CUST-0029,PROD-031,STORE-05,2025-01-17,3
ORD-03548,CUST-0555,PROD-014,STORE-02,2025-01-23,4
ORD-03549,CUST-0612,PROD-002,STORE-13,2025-09-21,5
ORD-03550,CUST-0193,PROD-071,STORE-04,2025-04-16,1
ORD-03551,CUST-0247,PROD-035,STORE-02,2025-02-10,10
ORD-03552,CUST-0579,PROD-006,STORE-10,2026-03-26,8
ORD-03553,CUST-0047,PROD-007,STORE-06,2024-08-26,2
ORD-03554,CUST-0967,PROD-040,STORE-01,2024-08-07,6
ORD-03555,CUST-0770,PROD-037,STORE-07,2025-01-24,9
ORD-03556,CUST-0200,PROD-041,STORE-13,2026-04-16,7
ORD-03557,CUST-0744,PROD-046,STORE-03,2025-10-08,2
ORD-03558,CUST-0340,PROD-053,STORE-15,2025-04-16,9
ORD-03559,CUST-0104,PROD-065,STORE-13,2025-07-11,3
ORD-03560,CUST-0025,PROD-076,STORE-13,2024-07-06,7
ORD-03561,CUST-0489,PROD-076,STORE-14,2026-04-23,1
ORD-03562,CUST-0298,PROD-021,STORE-03,2025-04-15,8
ORD-03563,CUST-0081,PROD-081,STORE-02,2025-04-16,4
ORD-03564,CUST-0906,PROD-028,STORE-13,2025-06-01,3
ORD-03565,CUST-0788,PROD-092,STORE-03,2024-07-26,9
ORD-03566,CUST-0529,PROD-094,STORE-10,2024-12-13,9
ORD-03567,CUST-0953,PROD-099,STORE-06,2024-11-28,8
ORD-03568,CUST-0805,PROD-017,STORE-06,2025-04-12,5
ORD-03569,CUST-0369,PROD-080,STORE-14,2024-11-12,7
ORD-03570,CUST-GHOST-999,PROD-092,STORE-13,2025-11-16,7
ORD-03571,CUST-0245,PROD-027,STORE-10,2025-05-22,10
ORD-03572,CUST-0077,PROD-020,STORE-10,2025-08-09,8
ORD-03573,CUST-0100,PROD-002,STORE-03,2024-08-01,5
ORD-03574,CUST-0561,PROD-012,STORE-08,2025-11-16,2
ORD-03575,CUST-0466,PROD-041,STORE-03,2025-02-14,5
ORD-03576,CUST-0166,PROD-009,STORE-05,2024-07-16,10
ORD-03577,CUST-0373,PROD-046,STORE-02,2025-08-16,2
ORD-03578,CUST-0184,PROD-091,STORE-13,2026-02-04,8
ORD-03579,CUST-0265,PROD-061,STORE-05,2025-03-19,8
ORD-03580,CUST-0666,PROD-018,STORE-02,2026-06-19,10
ORD-03581,CUST-0500,PROD-006,STORE-06,2024-07-12,5
ORD-03582,CUST-0411,PROD-053,STORE-14,2026-05-29,10
ORD-03583,CUST-0940,PROD-088,STORE-03,2025-10-07,8
ORD-03584,CUST-0376,PROD-066,STORE-14,2026-01-29,10
ORD-03585,CUST-0975,PROD-041,STORE-06,2026-05-16,2
ORD-03586,CUST-0699,PROD-053,STORE-09,2025-03-10,8
ORD-03587,CUST-0270,PROD-088,STORE-01,2026-06-08,10
ORD-03588,CUST-0660,PROD-008,STORE-12,2026-03-27,4
ORD-03589,CUST-0717,PROD-072,STORE-01,2026-05-27,3
ORD-03590,CUST-0874,PROD-014,STORE-05,2025-01-11,7
ORD-03591,CUST-0163,PROD-073,STORE-07,2026-03-13,2
ORD-03592,CUST-0229,PROD-050,STORE-14,2026-01-28,8
ORD-03593,CUST-0686,PROD-012,STORE-06,2025-09-24,8
ORD-03594,CUST-0480,PROD-083,STORE-09,2024-12-07,8
ORD-03595,CUST-0112,PROD-011,STORE-03,2026-01-31,2
ORD-03596,CUST-0940,PROD-051,STORE-13,2024-07-13,7
ORD-03597,CUST-0205,PROD-052,STORE-06,2025-03-13,2
ORD-03598,CUST-0325,PROD-044,STORE-10,2026-01-06,8
ORD-03599,CUST-0218,PROD-090,STORE-12,2026-03-28,8
ORD-03600,CUST-0118,PROD-036,STORE-08,2025-10-17,1
ORD-03601,CUST-0559,PROD-020,STORE-08,2025-05-25,3
ORD-03602,CUST-0656,PROD-028,STORE-06,2026-04-25,10
ORD-03603,CUST-0033,PROD-077,STORE-13,2025-05-20,7
ORD-03604,CUST-0064,PROD-047,STORE-13,2026-02-19,7
ORD-03605,CUST-0485,PROD-028,STORE-01,2026-01-09,4
ORD-03606,CUST-0889,PROD-003,STORE-13,2026-06-13,7
ORD-03607,CUST-0277,PROD-033,STORE-11,2026-01-14,3
ORD-03608,CUST-0086,PROD-019,STORE-02,2026-01-27,5
ORD-03609,CUST-0415,PROD-011,STORE-05,2024-08-05,8
ORD-03610,CUST-0893,PROD-054,STORE-09,2026-03-11,4
ORD-03611,CUST-0686,PROD-034,STORE-03,2024-09-14,1
ORD-03612,CUST-0095,PROD-055,STORE-06,2025-08-25,5
ORD-03613,CUST-0169,PROD-026,STORE-06,2025-04-19,7
ORD-03614,CUST-0494,PROD-061,STORE-09,2026-01-03,3
ORD-03615,CUST-0989,PROD-090,STORE-07,2026-06-16,6
ORD-03616,CUST-0935,PROD-089,STORE-10,2025-11-30,7
ORD-03617,CUST-0843,PROD-002,STORE-09,2025-01-31,10
ORD-03618,CUST-0204,PROD-010,STORE-12,2026-04-19,10
ORD-03619,CUST-0632,PROD-019,STORE-06,2026-06-20,6
ORD-03620,CUST-0015,PROD-020,STORE-15,2025-08-11,8
ORD-03621,CUST-0957,PROD-019,STORE-08,2025-06-17,6
ORD-03622,CUST-0117,PROD-087,STORE-07,2025-05-17,5
ORD-03623,CUST-0534,PROD-093,STORE-01,2025-09-09,8
ORD-03624,CUST-0966,PROD-017,STORE-11,2026-01-01,8
ORD-03625,CUST-0655,PROD-075,STORE-02,2025-09-06,1
ORD-03626,CUST-0224,PROD-096,STORE-04,2026-02-09,7
ORD-03627,CUST-0714,PROD-070,STORE-13,2025-07-30,3
ORD-03628,CUST-0616,PROD-049,STORE-04,2025-01-10,6
ORD-03629,CUST-0215,PROD-025,STORE-11,2024-10-26,10
ORD-03630,CUST-0979,PROD-002,STORE-06,2025-04-14,6
ORD-03631,CUST-0017,PROD-039,STORE-15,2025-06-19,5
ORD-03632,CUST-0515,PROD-016,STORE-12,2026-01-22,8
ORD-03633,CUST-0665,PROD-059,STORE-07,2026-06-10,7
ORD-03634,CUST-0361,PROD-046,STORE-14,2024-12-24,9
ORD-03635,CUST-0437,PROD-067,STORE-13,2024-10-02,6
ORD-03636,CUST-0117,PROD-023,STORE-08,2026-05-28,7
ORD-03637,CUST-0383,PROD-023,STORE-09,2024-07-03,10
ORD-03638,CUST-0167,PROD-070,STORE-07,2025-01-26,7
ORD-03639,CUST-0292,PROD-085,STORE-12,2026-03-05,7
ORD-03640,CUST-0650,PROD-037,STORE-12,2025-12-04,10
ORD-03641,CUST-0961,PROD-013,STORE-02,2025-01-21,2
ORD-03642,CUST-0092,PROD-084,STORE-01,2024-08-27,10
ORD-03643,CUST-0955,PROD-053,STORE-02,2025-01-02,8
ORD-03644,CUST-0768,PROD-097,STORE-10,2026-02-11,9
ORD-03645,CUST-0103,PROD-082,STORE-08,2025-08-17,9
ORD-03646,CUST-0596,PROD-005,STORE-11,2025-02-06,5
ORD-03647,CUST-0873,PROD-054,STORE-04,2025-03-11,4
ORD-03648,CUST-0796,PROD-059,STORE-09,2025-09-08,7
ORD-03649,CUST-0118,PROD-026,STORE-14,2025-04-24,8
ORD-03650,CUST-0974,PROD-016,STORE-06,2024-07-21,8
ORD-03651,CUST-0423,PROD-083,STORE-12,2025-10-13,7
ORD-03652,CUST-0008,PROD-048,STORE-13,2025-01-21,4
ORD-03653,CUST-0520,PROD-037,STORE-05,2025-03-29,5
ORD-03654,CUST-0315,PROD-054,STORE-11,2025-01-16,4
ORD-03655,CUST-0005,PROD-054,STORE-01,2025-11-16,1
ORD-03656,CUST-0027,PROD-020,STORE-13,2025-01-02,6
ORD-03657,CUST-0861,PROD-067,STORE-14,2026-02-19,10
ORD-03658,CUST-0326,PROD-043,STORE-03,2025-11-11,10
ORD-03659,CUST-0441,PROD-031,STORE-09,2026-03-13,7
ORD-03660,CUST-0198,PROD-079,STORE-11,2026-02-11,7
ORD-03661,CUST-0849,PROD-007,STORE-13,2025-10-07,10
ORD-03662,CUST-0440,PROD-017,STORE-11,2024-07-01,7
ORD-03663,CUST-0746,PROD-023,STORE-07,2024-09-26,6
ORD-03664,CUST-0530,PROD-021,STORE-07,2025-02-15,4
ORD-03665,CUST-0102,PROD-091,STORE-13,2025-09-06,3
ORD-03666,CUST-0517,PROD-016,STORE-11,2025-11-17,10
ORD-03667,CUST-0804,PROD-051,STORE-14,2025-02-26,5
ORD-03668,CUST-0858,PROD-071,STORE-03,2026-04-02,6
ORD-03669,CUST-0209,PROD-012,STORE-02,2025-01-13,1
ORD-03670,CUST-0448,PROD-002,STORE-11,2026-04-11,10
ORD-03671,CUST-0157,PROD-004,STORE-10,2024-11-07,9
ORD-03672,CUST-0943,PROD-011,STORE-10,2025-06-01,7
ORD-03673,CUST-0026,PROD-096,STORE-12,2025-06-16,3
ORD-03674,CUST-0465,PROD-082,STORE-11,2024-07-05,6
ORD-03675,CUST-0192,PROD-031,STORE-11,2025-05-29,4
ORD-03676,CUST-0305,PROD-025,STORE-09,2024-06-28,4
ORD-03677,CUST-0744,PROD-100,STORE-13,2025-06-19,7
ORD-03678,CUST-0789,PROD-034,STORE-11,2024-07-20,1
ORD-03679,CUST-0282,PROD-011,STORE-15,2025-03-27,3
ORD-03680,CUST-0643,PROD-003,STORE-11,2025-06-29,10
ORD-03681,CUST-0888,PROD-014,STORE-02,2025-10-30,8
ORD-03682,CUST-0950,PROD-077,STORE-02,2026-04-08,2
ORD-03683,CUST-0146,PROD-037,STORE-05,2025-08-28,3
ORD-03684,CUST-0096,PROD-010,STORE-08,2024-12-08,6
ORD-03685,CUST-0935,PROD-027,STORE-07,2025-05-05,2
ORD-03686,CUST-0503,PROD-003,STORE-07,2024-08-06,2
ORD-03687,CUST-0499,PROD-081,STORE-02,2025-09-15,4
ORD-03688,CUST-0704,PROD-054,STORE-07,2026-06-21,6
ORD-03689,CUST-0649,PROD-058,STORE-13,2024-08-22,3
ORD-03690,CUST-0185,PROD-039,STORE-01,2025-01-22,3
ORD-03691,CUST-0676,PROD-073,STORE-11,2026-05-19,10
ORD-03692,CUST-0876,PROD-005,STORE-02,2025-10-09,6
ORD-03693,CUST-0356,PROD-062,STORE-10,2025-08-24,10
ORD-03694,CUST-0560,PROD-001,STORE-03,2025-02-20,9
ORD-03695,CUST-0760,PROD-033,STORE-15,2024-08-10,2
ORD-03696,CUST-GHOST-999,PROD-078,STORE-01,2025-05-30,9
ORD-03697,CUST-0024,PROD-067,STORE-09,2024-11-08,3
ORD-03698,CUST-0222,PROD-047,STORE-02,2025-01-08,4
ORD-03699,CUST-0031,PROD-042,STORE-03,2026-02-06,4
ORD-03700,CUST-0086,PROD-094,STORE-12,2026-02-23,3
ORD-03701,CUST-0275,PROD-036,STORE-08,2025-01-22,4
ORD-03702,CUST-0977,PROD-012,STORE-06,2025-01-09,9
ORD-03703,CUST-0668,PROD-038,STORE-08,2026-04-28,8
ORD-03704,CUST-0447,PROD-066,STORE-07,2025-07-11,4
ORD-03705,CUST-0257,PROD-023,STORE-04,2024-09-28,5
ORD-03706,CUST-0985,PROD-051,STORE-02,2024-12-15,10
ORD-03707,CUST-0813,PROD-099,STORE-10,2025-10-24,5
ORD-03708,CUST-0170,PROD-027,STORE-12,2024-11-04,8
ORD-03709,CUST-0444,PROD-058,STORE-07,2024-10-14,10
ORD-03710,CUST-0766,PROD-035,STORE-14,2026-04-29,6
ORD-03711,CUST-0638,PROD-014,STORE-10,2025-10-14,7
ORD-03712,CUST-0440,PROD-026,STORE-10,2025-11-13,6
ORD-03713,CUST-0383,PROD-081,STORE-14,2024-07-30,2
ORD-03714,CUST-0461,PROD-022,STORE-15,2024-12-19,1
ORD-03715,CUST-0982,PROD-066,STORE-05,2024-09-18,10
ORD-03716,CUST-0420,PROD-038,STORE-10,2025-11-12,9
ORD-03717,CUST-0361,PROD-051,STORE-01,2024-07-21,2
ORD-03718,CUST-0185,PROD-042,STORE-07,2024-11-12,3
ORD-03719,CUST-0367,PROD-032,STORE-02,2025-12-05,4
ORD-03720,CUST-0673,PROD-048,STORE-06,2025-07-20,3
ORD-03721,CUST-0799,PROD-041,STORE-02,2026-04-21,1
ORD-03722,CUST-0327,PROD-089,STORE-01,2025-05-29,6
ORD-03723,CUST-0219,PROD-060,STORE-10,2025-09-15,6
ORD-03724,CUST-0921,PROD-030,STORE-09,2025-02-23,2
ORD-03725,CUST-0395,PROD-037,STORE-10,2024-07-24,4
ORD-03726,CUST-GHOST-999,PROD-028,STORE-02,2025-08-25,9
ORD-03727,CUST-0285,PROD-092,STORE-10,2025-12-31,2
ORD-03728,CUST-0588,PROD-083,STORE-07,2024-12-16,7
ORD-03729,CUST-0326,PROD-041,STORE-04,2024-08-08,4
ORD-03730,CUST-0051,PROD-064,STORE-08,2025-12-29,1
ORD-03731,CUST-0282,PROD-054,STORE-02,2025-01-09,2
ORD-03732,CUST-0464,PROD-022,STORE-10,2025-01-07,6
ORD-03733,CUST-0606,PROD-050,STORE-04,2024-07-04,10
ORD-03734,CUST-0022,PROD-037,STORE-01,2025-11-30,10
ORD-03735,CUST-0005,PROD-060,STORE-05,2026-04-09,3
ORD-03736,CUST-0862,PROD-052,STORE-01,2026-04-19,9
ORD-03737,CUST-GHOST-999,PROD-068,STORE-01,2026-04-12,6
ORD-03738,CUST-0661,PROD-003,STORE-02,2025-03-23,8
ORD-03739,CUST-0098,PROD-054,STORE-12,2025-08-15,5
ORD-03740,CUST-0282,PROD-041,STORE-13,2025-12-31,6
ORD-03741,CUST-0410,PROD-011,STORE-09,2024-07-26,6
ORD-03742,CUST-0506,PROD-079,STORE-01,2025-10-01,7
ORD-03743,CUST-0306,PROD-090,STORE-08,2024-12-21,8
ORD-03744,CUST-0870,PROD-083,STORE-15,2025-03-20,2
ORD-03745,CUST-0864,PROD-048,STORE-10,2024-09-14,2
ORD-03746,CUST-0030,PROD-029,STORE-01,2024-08-21,1
ORD-03747,CUST-0143,PROD-014,STORE-06,2025-07-20,7
ORD-03748,CUST-0232,PROD-022,STORE-02,2025-06-01,4
ORD-03749,CUST-0742,PROD-048,STORE-14,2024-09-17,9
ORD-03750,CUST-0006,PROD-089,STORE-14,2025-07-23,1
ORD-03751,CUST-0266,PROD-006,STORE-02,2024-08-21,1
ORD-03752,CUST-0970,PROD-039,STORE-02,2024-12-23,5
ORD-03753,CUST-GHOST-999,PROD-089,STORE-10,2024-11-27,7
ORD-03754,CUST-0277,PROD-090,STORE-03,2025-03-02,3
ORD-03755,CUST-0598,PROD-059,STORE-02,2025-09-08,3
ORD-03756,CUST-0327,PROD-019,STORE-13,2025-04-06,10
ORD-03757,CUST-0910,PROD-053,STORE-11,2026-03-28,8
ORD-03758,CUST-0685,PROD-016,STORE-09,2026-03-23,9
ORD-03759,CUST-0247,PROD-074,STORE-08,2025-12-02,8
ORD-03760,CUST-1000,PROD-036,STORE-06,2025-05-11,8
ORD-03761,CUST-0232,PROD-012,STORE-05,2024-08-16,5
ORD-03762,CUST-0729,PROD-011,STORE-06,2025-11-02,9
ORD-03763,CUST-0856,PROD-032,STORE-11,2025-05-19,4
ORD-03764,CUST-0712,PROD-010,STORE-02,2026-10-27,8
ORD-03765,CUST-0062,PROD-028,STORE-01,2025-01-27,4
ORD-03766,CUST-0480,PROD-050,STORE-04,2024-10-11,8
ORD-03767,CUST-0108,PROD-044,STORE-04,2024-07-11,10
ORD-03768,CUST-0780,PROD-068,STORE-09,2025-03-02,6
ORD-03769,CUST-0779,PROD-040,STORE-12,2025-10-06,8
ORD-03770,CUST-0672,PROD-020,STORE-14,2026-02-24,9
ORD-03771,CUST-0109,PROD-017,STORE-04,2025-03-28,6
ORD-03772,CUST-0395,PROD-058,STORE-14,2025-03-09,10
ORD-03773,CUST-0526,PROD-026,STORE-13,2025-05-05,7
ORD-03774,CUST-0193,PROD-009,STORE-05,2026-05-20,7
ORD-03775,CUST-0169,PROD-088,STORE-05,2025-11-10,10
ORD-03776,CUST-0664,PROD-014,STORE-03,2025-04-09,8
ORD-03777,CUST-0898,PROD-014,STORE-12,2025-06-22,2
ORD-03778,CUST-0247,PROD-003,STORE-15,2025-02-05,8
ORD-03779,CUST-0192,PROD-035,STORE-01,2025-10-18,8
ORD-03780,CUST-0678,PROD-068,STORE-08,2024-07-16,6
ORD-03781,CUST-0272,PROD-016,STORE-15,2024-10-24,9
ORD-03782,CUST-0087,PROD-046,STORE-07,2025-04-04,4
ORD-03783,CUST-0155,PROD-051,STORE-09,2024-07-26,7
ORD-03784,CUST-0521,PROD-043,STORE-01,2025-02-02,8
ORD-03785,CUST-0280,PROD-048,STORE-02,2026-06-14,1
ORD-03786,CUST-0665,PROD-049,STORE-12,2024-10-16,7
ORD-03787,CUST-0199,PROD-038,STORE-04,2026-05-31,7
ORD-03788,CUST-0181,PROD-077,STORE-05,2025-09-24,9
ORD-03789,CUST-0623,PROD-064,STORE-09,2024-07-11,7
ORD-03790,CUST-0112,PROD-088,STORE-01,2024-09-12,4
ORD-03791,CUST-0982,PROD-015,STORE-04,2025-10-08,2
ORD-03792,CUST-0055,PROD-005,STORE-10,2024-12-03,5
ORD-03793,CUST-0245,PROD-009,STORE-09,2026-03-11,2
ORD-03794,CUST-0283,PROD-029,STORE-15,2025-02-20,10
ORD-03795,CUST-0717,PROD-092,STORE-07,2025-07-23,7
ORD-03796,CUST-0403,PROD-013,STORE-04,2025-12-29,5
ORD-03797,CUST-0508,PROD-027,STORE-03,2026-02-18,4
ORD-03798,CUST-0356,PROD-082,STORE-05,2026-01-19,10
ORD-03799,CUST-0295,PROD-094,STORE-01,2025-07-21,2
ORD-03800,CUST-0190,PROD-065,STORE-15,2026-02-20,10
ORD-03801,CUST-0489,PROD-095,STORE-05,2025-09-16,4
ORD-03802,CUST-0175,PROD-041,STORE-11,2025-12-27,2
ORD-03803,CUST-0171,PROD-024,STORE-06,2025-03-16,8
ORD-03804,CUST-0146,PROD-002,STORE-11,2026-06-22,8
ORD-03805,CUST-0439,PROD-043,STORE-01,2024-12-05,3
ORD-03806,CUST-0998,PROD-034,STORE-15,2025-04-12,2
ORD-03807,CUST-0175,PROD-087,STORE-13,2026-03-29,1
ORD-03808,CUST-0609,PROD-046,STORE-08,2025-09-17,10
ORD-03809,CUST-0002,PROD-063,STORE-14,2024-07-17,4
ORD-03810,CUST-0484,PROD-015,STORE-01,2025-11-14,1
ORD-03811,CUST-0581,PROD-088,STORE-05,2026-01-07,4
ORD-03812,CUST-0538,PROD-065,STORE-03,2024-10-16,3
ORD-03813,CUST-0794,PROD-013,STORE-02,2025-04-14,5
ORD-03814,CUST-0824,PROD-095,STORE-06,2026-02-04,8
ORD-03815,CUST-0503,PROD-095,STORE-06,2025-11-08,9
ORD-03816,CUST-0264,PROD-085,STORE-08,2024-08-21,5
ORD-03817,CUST-0374,PROD-059,STORE-01,2024-08-21,6
ORD-03818,CUST-0309,PROD-091,STORE-06,2026-06-18,9
ORD-03819,CUST-0794,PROD-085,STORE-14,2024-12-13,10
ORD-03820,CUST-0496,PROD-015,STORE-05,2025-09-04,9
ORD-03821,CUST-0746,PROD-082,STORE-01,2025-07-18,3
ORD-03822,CUST-0421,PROD-029,STORE-11,2025-09-11,3
ORD-03823,CUST-0366,PROD-064,STORE-01,2025-10-24,4
