payment_id,order_id,amount,status
PAY-03858,ORD-03858,807.0,completed
PAY-03859,ORD-03859,1323.68,completed
PAY-03860,ORD-03860,193.76,completed
PAY-03861,ORD-03861,2929.76,completed
PAY-03862,ORD-03862,2742.0,completed
PAY-03863,ORD-03863,1016.64,pending
PAY-03864,ORD-03864,80.66,completed
PAY-03865,ORD-03865,3217.55,completed
PAY-03866,ORD-03866,3361.4,completed
PAY-03867,ORD-03867,1614.0,completed
PAY-03868,ORD-03868,768.9,completed
PAY-03869,ORD-03869,1900.9,completed
PAY-03870,ORD-03870,828.66,completed
PAY-03871,ORD-03871,379.11,completed
PAY-03872,ORD-03872,2447.28,completed
PAY-03873,ORD-03873,303.0,completed
PAY-03874,ORD-03874,2894.16,completed
PAY-03875,ORD-03875,712.75,completed
PAY-03876,ORD-03876,361.32,pending
PAY-03877,ORD-03877,1034.2,completed
PAY-03878,ORD-03878,256.3,pending
PAY-03879,ORD-03879,579.48,completed
PAY-03880,ORD-03880,1291.56,completed
PAY-03881,ORD-03881,1492.8,completed
PAY-03882,ORD-03882,331.58,completed
PAY-03883,ORD-03883,333.16,completed
PAY-03884,ORD-03884,637.98,completed
PAY-03885,ORD-03885,105.74,completed
PAY-03886,ORD-03886,1545.28,completed
PAY-03887,ORD-03887,3402.56,completed
PAY-03888,ORD-03888,370.09,completed
PAY-03889,ORD-03889,110.72,completed
PAY-03890,ORD-03890,1900.9,completed
PAY-03891,ORD-03891,2669.1,pending
PAY-03892,ORD-03892,193.9,failed
PAY-03893,ORD-03893,267.16,completed
PAY-03894,ORD-03894,2306.7,completed
PAY-03895,ORD-03895,1883.4,pending
PAY-03896,ORD-03896,3579.1,completed
PAY-03897,ORD-03897,1085.35,completed
PAY-03898,ORD-03898,997.36,pending
PAY-03899,ORD-03899,2779.56,completed
PAY-03900,ORD-03900,384.24,completed
PAY-03901,ORD-03901,165.46,completed
PAY-03902,ORD-03902,4035.0,pending
PAY-03903,ORD-03903,679.38,completed
PAY-03904,ORD-03904,2929.76,pending
PAY-03905,ORD-03905,757.32,completed
PAY-03906,ORD-03906,2916.48,pending
PAY-03907,ORD-03907,107.87,completed
PAY-03908,ORD-03908,637.98,pending
PAY-03909,ORD-03909,4823.6,completed
PAY-03910,ORD-03910,1025.22,completed
PAY-03911,ORD-03911,1359.6,failed
PAY-03912,ORD-03912,2057.76,completed
PAY-03913,ORD-03913,1130.04,completed
PAY-03914,ORD-03914,138.69,completed
PAY-03915,ORD-03915,1894.3,completed
PAY-03916,ORD-03916,1162.3,completed
PAY-03917,ORD-03917,4399.7,completed
PAY-03918,ORD-03918,379.11,completed
PAY-03919,ORD-03919,473.32,completed
PAY-03920,ORD-03920,2863.28,pending
PAY-03921,ORD-03921,2985.6,pending
PAY-03922,ORD-03922,434.84,completed
PAY-03923,ORD-03923,2035.53,completed
PAY-03924,ORD-03924,794.16,pending
PAY-03925,ORD-03925,817.86,completed
PAY-03926,ORD-03926,2076.08,completed
PAY-03927,ORD-03927,217.07,completed
PAY-03928,ORD-03928,581.58,completed
PAY-03929,ORD-03929,1293.27,completed
PAY-03930,ORD-03930,241.48,completed
PAY-03931,ORD-03931,2155.2,pending
PAY-03932,ORD-03932,1688.84,completed
PAY-03933,ORD-03933,3740.04,failed
PAY-03934,ORD-03934,3876.7,completed
PAY-03935,ORD-03935,663.16,pending
PAY-03936,ORD-03936,62.19,completed
PAY-03937,ORD-03937,121.66,completed
PAY-03938,ORD-03938,380.18,completed
PAY-03939,ORD-03939,249.12,completed
PAY-03940,ORD-03940,1550.68,completed
PAY-03941,ORD-03941,2260.08,completed
PAY-03942,ORD-03942,3456.81,completed
PAY-03943,ORD-03943,732.44,completed
PAY-03944,ORD-03944,2101.54,completed
PAY-03945,ORD-03945,593.38,completed
PAY-03946,ORD-03946,871.82,completed
PAY-03947,ORD-03947,477.14,completed
PAY-03948,ORD-03948,190.09,completed
PAY-03949,ORD-03949,591.9,completed
PAY-03950,ORD-03950,30.82,completed
PAY-03951,ORD-03951,831.12,failed
PAY-03952,ORD-03952,543.33,completed
PAY-03953,ORD-03953,2044.65,completed
PAY-03954,ORD-03954,3456.81,completed
PAY-03955,ORD-03955,444.72,completed
PAY-03956,ORD-03956,85.88,completed
PAY-03957,ORD-03957,1004.2,completed
PAY-03958,ORD-03958,110.25,pending
PAY-03959,ORD-03959,1158.96,completed
PAY-03960,ORD-03960,336.14,completed
PAY-03961,ORD-03961,4771.4,completed
PAY-03962,ORD-03962,408.93,completed
PAY-03963,ORD-03963,2966.9,completed
PAY-03964,ORD-03964,817.86,completed
PAY-03965,ORD-03965,815.97,completed
PAY-03966,ORD-03966,17.12,completed
PAY-03967,ORD-03967,1908.56,pending
PAY-03968,ORD-03968,605.76,completed
PAY-03969,ORD-03969,108.71,completed
PAY-03970,ORD-03970,1573.56,completed
PAY-03971,ORD-03971,331.8,completed
PAY-03972,ORD-03972,221.86,completed
PAY-03973,ORD-03973,421.54,completed
PAY-03974,ORD-03974,608.1,completed
PAY-03975,ORD-03975,1046.07,completed
PAY-03976,ORD-03976,111.18,completed
PAY-03977,ORD-03977,2453.58,completed
PAY-03978,ORD-03978,2713.69,completed
PAY-03979,ORD-03979,413.68,failed
PAY-03980,ORD-03980,494.12,completed
PAY-03981,ORD-03981,2335.59,completed
PAY-03982,ORD-03982,113.23,completed
PAY-03983,ORD-03983,8.56,completed
PAY-03984,ORD-03984,827.36,pending
PAY-03985,ORD-03985,2533.26,completed
PAY-03986,ORD-03986,189.6,completed
PAY-03987,ORD-03987,2126.88,completed
PAY-03988,ORD-03988,757.72,completed
PAY-03989,ORD-03989,1077.6,completed
PAY-03990,ORD-03990,92.46,completed
PAY-03991,ORD-03991,427.55,completed
PAY-03992,ORD-03992,2446.11,completed
PAY-03993,ORD-03993,4341.24,completed
PAY-03994,ORD-03994,1247.58,completed
PAY-03995,ORD-03995,2872.92,completed
PAY-03996,ORD-03996,806.6,pending
PAY-03997,ORD-03997,454.84,completed
PAY-03998,ORD-03998,3295.98,completed
PAY-03999,ORD-03999,1237.77,completed
PAY-04000,ORD-04000,158.61,completed
PAY-04001,ORD-04001,2819.2,failed
PAY-04002,ORD-04002,543.84,completed
PAY-04003,ORD-04003,477.14,completed
PAY-04004,ORD-04004,795.97,pending
PAY-04005,ORD-04005,1903.05,completed
PAY-04006,ORD-04006,3271.44,completed
PAY-04007,ORD-04007,1621.6,completed
PAY-04008,ORD-04008,598.57,completed
PAY-04009,ORD-04009,3409.74,pending
PAY-04010,ORD-04010,378.86,completed
PAY-04011,ORD-04011,271.92,completed
PAY-04012,ORD-04012,284.4,completed
PAY-04013,ORD-04013,858.8,completed
PAY-04014,ORD-04014,2016.84,completed
PAY-04015,ORD-04015,2688.63,completed
PAY-04016,ORD-04016,118.33,completed
PAY-04017,ORD-04017,3351.74,completed
PAY-04018,ORD-04018,42.8,completed
PAY-04019,ORD-04019,2145.08,completed
PAY-04020,ORD-04020,77.04,completed
PAY-04021,ORD-04021,3324.48,completed
PAY-04022,ORD-04022,352.4,completed
PAY-04023,ORD-04023,443.72,completed
PAY-04024,ORD-04024,1451.1,completed
PAY-04025,ORD-04025,60.37,pending
PAY-04026,ORD-04026,568.55,completed
PAY-04027,ORD-04027,2694.0,completed
PAY-04028,ORD-04028,528.7,completed
PAY-04029,ORD-04029,2194.0,completed
PAY-04030,ORD-04030,2326.32,pending
PAY-04031,ORD-04031,2135.28,completed
PAY-04032,ORD-04032,1143.72,completed
PAY-04033,ORD-04033,806.6,completed
PAY-04034,ORD-04034,3806.1,completed
PAY-04035,ORD-04035,3656.0,completed
PAY-04036,ORD-04036,429.4,completed
PAY-04037,ORD-04037,1908.56,pending
PAY-04038,ORD-04038,2907.9,completed
PAY-04039,ORD-04039,606.0,completed
PAY-04040,ORD-04040,186.57,completed
PAY-04041,ORD-04041,1601.46,completed
PAY-04042,ORD-04042,1087.96,completed
PAY-04043,ORD-04043,594.55,completed
PAY-04044,ORD-04044,2985.6,completed
PAY-04045,ORD-04045,1189.1,completed
PAY-04046,ORD-04046,151.44,completed
PAY-04047,ORD-04047,2402.19,completed
PAY-04048,ORD-04048,2114.4,completed
PAY-04049,ORD-04049,1519.49,completed
PAY-04050,ORD-04050,2184.25,completed
PAY-04051,ORD-04051,480.3,completed
PAY-04052,ORD-04052,1902.53,completed
PAY-04053,ORD-04053,3858.88,pending
PAY-04054,ORD-04054,118.38,completed
PAY-04055,ORD-04055,1085.35,completed
PAY-04056,ORD-04056,440.1,pending
PAY-04057,ORD-04057,1915.28,completed
PAY-04058,ORD-04058,4113.0,completed
PAY-04059,ORD-04059,2639.82,completed
PAY-04060,ORD-04060,3196.6,completed
PAY-04061,ORD-04061,1136.58,completed
PAY-04062,ORD-04062,543.84,completed
PAY-04063,ORD-04063,1186.76,completed
PAY-04064,ORD-04064,4374.72,completed
PAY-04065,ORD-04065,794.16,completed
PAY-04066,ORD-04066,421.63,pending
PAY-04067,ORD-04067,3390.12,completed
PAY-04068,ORD-04068,1334.55,completed
PAY-04069,ORD-04069,241.48,completed
PAY-04070,ORD-04070,1839.12,completed
PAY-04071,ORD-04071,683.48,completed
PAY-04072,ORD-04072,2466.8,completed
PAY-04073,ORD-04073,3425.49,pending
PAY-04074,ORD-04074,1780.14,completed
PAY-04075,ORD-04075,240.88,pending
PAY-04076,ORD-04076,3970.8,completed
PAY-04077,ORD-04077,2734.56,completed
PAY-04078,ORD-04078,2753.73,completed
PAY-04079,ORD-04079,1319.91,completed
PAY-04080,ORD-04080,429.4,completed
PAY-04081,ORD-04081,914.0,completed
PAY-04082,ORD-04082,1191.24,completed
PAY-04083,ORD-04083,1908.56,completed
PAY-04084,ORD-04084,221.44,pending
PAY-04085,ORD-04085,3103.1,completed
PAY-04086,ORD-04086,2175.36,completed
PAY-04087,ORD-04087,142.55,completed
PAY-04088,ORD-04088,581.7,completed
PAY-04089,ORD-04089,2734.56,completed
PAY-04090,ORD-04090,3490.76,completed
PAY-04091,ORD-04091,2734.56,completed
PAY-04092,ORD-04092,237.82,completed
PAY-04093,ORD-04093,2008.4,completed
PAY-04094,ORD-04094,478.82,completed
PAY-04095,ORD-04095,2583.12,completed
PAY-04096,ORD-04096,3017.63,pending
PAY-04097,ORD-04097,3017.63,completed
PAY-04098,ORD-04098,1008.42,completed
PAY-04099,ORD-04099,276.8,completed
PAY-04100,ORD-04100,768.9,pending
PAY-04101,ORD-04101,173.8,completed
PAY-04102,ORD-04102,3980.8,completed
PAY-04103,ORD-04103,1316.4,completed
PAY-04104,ORD-04104,42.8,completed
PAY-04105,ORD-04105,1160.88,completed
PAY-04106,ORD-04106,477.14,completed
PAY-04107,ORD-04107,3923.19,completed
PAY-04108,ORD-04108,1794.1,completed
PAY-04109,ORD-04109,2632.8,completed
PAY-04110,ORD-04110,290.79,completed
PAY-04111,ORD-04111,1722.08,completed
PAY-04112,ORD-04112,4359.1,completed
PAY-04113,ORD-04113,817.86,completed
PAY-04114,ORD-04114,844.42,completed
PAY-04115,ORD-04115,909.68,completed
PAY-04116,ORD-04116,2216.5,completed
PAY-04117,ORD-04117,1344.56,completed
PAY-04118,ORD-04118,227.42,completed
PAY-04119,ORD-04119,2447.91,completed
PAY-04120,ORD-04120,4433.0,completed
PAY-04121,ORD-04121,1019.07,completed
PAY-04122,ORD-04122,3101.36,completed
PAY-04123,ORD-04123,192.12,completed
PAY-04124,ORD-04124,482.96,completed
PAY-04125,ORD-04125,2430.72,completed
PAY-04126,ORD-04126,111.18,completed
PAY-04127,ORD-04127,969.5,pending
PAY-04128,ORD-04128,732.44,completed
PAY-04129,ORD-04129,254.16,completed
PAY-04130,ORD-04130,171.02,completed
PAY-04131,ORD-04131,2493.36,completed
PAY-04132,ORD-04132,3075.66,completed
PAY-04133,ORD-04133,2360.34,completed
PAY-04134,ORD-04134,41.46,pending
PAY-04135,ORD-04135,138.69,completed
PAY-04136,ORD-04136,3489.03,pending
PAY-04137,ORD-04137,331.58,completed
PAY-04138,ORD-04138,2563.54,completed
PAY-04139,ORD-04139,342.04,completed
PAY-04140,ORD-04140,3013.44,completed
PAY-04141,ORD-04141,221.44,completed
PAY-04142,ORD-04142,607.68,completed
PAY-04143,ORD-04143,1743.64,completed
PAY-04144,ORD-04144,1551.2,completed
PAY-04145,ORD-04145,1226.79,pending
PAY-04146,ORD-04146,1985.4,pending
PAY-04147,ORD-04147,2027.0,completed
PAY-04148,ORD-04148,693.92,completed
PAY-04149,ORD-04149,1894.3,completed
PAY-04150,ORD-04150,543.55,completed
PAY-04151,ORD-04151,583.03,completed
PAY-04152,ORD-04152,1016.64,completed
PAY-04153,ORD-04153,285.1,pending
PAY-04154,ORD-04154,1680.7,completed
PAY-04155,ORD-04155,1724.36,completed
PAY-04156,ORD-04156,900.66,completed
PAY-04157,ORD-04157,914.0,completed
PAY-04158,ORD-04158,348.69,completed
PAY-04159,ORD-04159,481.76,completed
PAY-04160,ORD-04160,322.64,completed
PAY-04161,ORD-04161,1065.42,completed
PAY-04162,ORD-04162,725.94,completed
PAY-04163,ORD-04163,2632.8,completed
PAY-04164,ORD-04164,2057.76,completed
PAY-04165,ORD-04165,379.11,completed
PAY-04166,ORD-04166,333.16,pending
PAY-04167,ORD-04167,86.74,completed
PAY-04168,ORD-04168,1724.36,completed
PAY-04169,ORD-04169,1773.2,completed
PAY-04170,ORD-04170,3315.8,completed
PAY-04171,ORD-04171,1102.5,completed
PAY-04172,ORD-04172,369.55,completed
PAY-04173,ORD-04173,1216.2,completed
PAY-04174,ORD-04174,1143.72,completed
PAY-04175,ORD-04175,4341.24,completed
PAY-04176,ORD-04176,1087.16,completed
PAY-04177,ORD-04177,1225.76,completed
PAY-04178,ORD-04178,2493.36,completed
PAY-04179,ORD-04179,725.94,pending
PAY-04180,ORD-04180,306.52,completed
PAY-04181,ORD-04181,3325.95,completed
PAY-04182,ORD-04182,3888.64,completed
PAY-04183,ORD-04183,2077.8,pending
PAY-04184,ORD-04184,434.84,completed
PAY-04185,ORD-04185,277.24,completed
PAY-04186,ORD-04186,1418.9,completed
PAY-04187,ORD-04187,2152.6,completed
PAY-04188,ORD-04188,761.22,completed
PAY-04189,ORD-04189,59.92,completed
PAY-04190,ORD-04190,1135.98,completed
PAY-04191,ORD-04191,440.1,completed
PAY-04192,ORD-04192,2572.2,completed
PAY-04193,ORD-04193,825.18,completed
PAY-04194,ORD-04194,256.3,completed
PAY-04195,ORD-04195,454.84,completed
PAY-04196,ORD-04196,858.8,completed
PAY-04197,ORD-04197,1418.9,pending
PAY-04198,ORD-04198,769.59,completed
PAY-04199,ORD-04199,541.98,pending
PAY-04200,ORD-04200,306.52,completed
PAY-04201,ORD-04201,709.98,completed
PAY-04202,ORD-04202,380.18,completed
PAY-04203,ORD-04203,85.51,completed
PAY-04204,ORD-04204,2321.76,completed
PAY-04205,ORD-04205,120.44,completed
PAY-04206,ORD-04206,412.59,completed
PAY-04207,ORD-04207,663.16,completed
PAY-04208,ORD-04208,3546.4,completed
PAY-04209,ORD-04209,919.56,completed
PAY-04210,ORD-04210,3271.44,completed
PAY-04211,ORD-04211,85.6,completed
PAY-04212,ORD-04212,869.68,completed
PAY-04213,ORD-04213,483.96,completed
PAY-04214,ORD-04214,264.06,completed
PAY-04215,ORD-04215,1158.22,completed
PAY-04216,ORD-04216,69.52,completed
PAY-04217,ORD-04217,3677.2,completed
PAY-04218,ORD-04218,1908.56,completed
PAY-04219,ORD-04219,2739.6,completed
PAY-04220,ORD-04220,919.3,completed
PAY-04221,ORD-04221,957.64,pending
PAY-04222,ORD-04222,303.84,completed
PAY-04223,ORD-04223,871.82,completed
PAY-04224,ORD-04224,856.76,completed
PAY-04225,ORD-04225,900.66,completed
PAY-04226,ORD-04226,1264.89,pending
PAY-04227,ORD-04227,1903.93,completed
PAY-04228,ORD-04228,828.66,completed
PAY-04229,ORD-04229,42.8,completed
PAY-04230,ORD-04230,2632.8,completed
PAY-04231,ORD-04231,1447.08,completed
PAY-04232,ORD-04232,1743.64,completed
PAY-04233,ORD-04233,2453.58,completed
PAY-04234,ORD-04234,379.2,completed
PAY-04235,ORD-04235,1158.96,completed
PAY-04236,ORD-04236,778.53,completed
PAY-04237,ORD-04237,3373.04,completed
PAY-04238,ORD-04238,1371.0,completed
PAY-04239,ORD-04239,376.68,completed
PAY-04240,ORD-04240,464.92,completed
PAY-04241,ORD-04241,1140.4,completed
PAY-04242,ORD-04242,1425.5,completed
PAY-04243,ORD-04243,879.22,completed
PAY-04244,ORD-04244,346.96,completed
PAY-04245,ORD-04245,1326.32,completed
PAY-04246,ORD-04246,2955.47,completed
PAY-04247,ORD-04247,709.98,completed
PAY-04248,ORD-04248,1451.1,completed
PAY-04249,ORD-04249,760.36,completed
PAY-04250,ORD-04250,247.06,completed
PAY-04251,ORD-04251,958.98,completed
PAY-04252,ORD-04252,496.38,completed
PAY-04253,ORD-04253,3051.37,completed
PAY-04254,ORD-04254,603.7,completed
PAY-04255,ORD-04255,1137.1,failed
PAY-04256,ORD-04256,1130.04,completed
PAY-04257,ORD-04257,217.42,completed
PAY-04258,ORD-04258,1226.79,completed
PAY-04259,ORD-04259,376.68,completed
PAY-04260,ORD-04260,296.69,completed
PAY-04261,ORD-04261,2050.4,completed
PAY-04262,ORD-04262,2147.46,completed
PAY-04263,ORD-04263,972.16,completed
PAY-04264,ORD-04264,3217.55,completed
PAY-04265,ORD-04265,3989.44,completed
PAY-04266,ORD-04266,1237.77,completed
PAY-04267,ORD-04267,4216.3,completed
PAY-04268,ORD-04268,1598.3,completed
PAY-04269,ORD-04269,467.53,completed
PAY-04270,ORD-04270,1334.55,completed
PAY-04271,ORD-04271,370.09,completed
PAY-04272,ORD-04272,75.72,completed
PAY-04273,ORD-04273,2174.32,completed
PAY-04274,ORD-04274,2505.37,completed
PAY-04275,ORD-04275,1635.72,pending
PAY-04276,ORD-04276,217.07,completed
PAY-04277,ORD-04277,2402.19,completed
PAY-04278,ORD-04278,86.9,completed
PAY-04279,ORD-04279,855.3,completed
PAY-04280,ORD-04280,269.4,completed
PAY-04281,ORD-04281,693.1,completed
PAY-04282,ORD-04282,60.22,completed
PAY-04283,ORD-04283,77.05,completed
PAY-04284,ORD-04284,103.42,completed
PAY-04285,ORD-04285,951.28,pending
PAY-04286,ORD-04286,2652.64,completed
PAY-04287,ORD-04287,3390.12,completed
PAY-04288,ORD-04288,2872.92,completed
PAY-04289,ORD-04289,1226.79,completed
PAY-04290,ORD-04290,1291.56,completed
PAY-04291,ORD-04291,794.16,pending
PAY-04292,ORD-04292,266.91,completed
PAY-04293,ORD-04293,1282.95,completed
PAY-04294,ORD-04294,3876.7,completed
PAY-04295,ORD-04295,2217.3,completed
PAY-04296,ORD-04296,154.1,completed
PAY-04297,ORD-04297,271.79,completed
PAY-04298,ORD-04298,2505.37,completed
PAY-04299,ORD-04299,357.91,completed
PAY-04300,ORD-04300,3489.03,completed
PAY-04301,ORD-04301,236.66,completed
PAY-04302,ORD-04302,1334.55,completed
PAY-04303,ORD-04303,3855.42,completed
PAY-04304,ORD-04304,290.79,completed
PAY-04305,ORD-04305,682.26,completed
PAY-04306,ORD-04306,2008.4,completed
PAY-04307,ORD-04307,1162.3,completed
PAY-04308,ORD-04308,684.9,completed
PAY-04309,ORD-04309,701.16,completed
PAY-04310,ORD-04310,457.0,completed
PAY-04311,ORD-04311,443.3,completed
PAY-04312,ORD-04312,693.92,completed
PAY-04313,ORD-04313,42.8,completed
PAY-04314,ORD-04314,887.44,completed
PAY-04315,ORD-04315,1008.42,completed
PAY-04316,ORD-04316,1515.0,completed
PAY-04317,ORD-04317,1137.1,pending
PAY-04318,ORD-04318,322.64,completed
PAY-04319,ORD-04319,2141.9,completed
PAY-04320,ORD-04320,581.15,completed
PAY-04321,ORD-04321,832.9,completed
PAY-04322,ORD-04322,681.48,completed
PAY-04323,ORD-04323,994.74,completed
PAY-04324,ORD-04324,1319.91,completed
PAY-04325,ORD-04325,1158.22,completed
PAY-04326,ORD-04326,2184.25,completed
PAY-04327,ORD-04327,1807.56,completed
PAY-04328,ORD-04328,1297.55,completed
PAY-04329,ORD-04329,1025.2,completed
PAY-04330,ORD-04330,1598.3,completed
PAY-04331,ORD-04331,166.77,failed
PAY-04332,ORD-04332,3662.2,completed
PAY-04333,ORD-04333,1519.49,failed
PAY-04334,ORD-04334,123.53,completed
PAY-04335,ORD-04335,697.38,completed
PAY-04336,ORD-04336,883.54,pending
PAY-04337,ORD-04337,220.5,completed
PAY-04338,ORD-04338,381.24,completed
PAY-04339,ORD-04339,190.09,completed
PAY-04340,ORD-04340,4089.3,completed
PAY-04341,ORD-04341,1599.43,failed
PAY-04342,ORD-04342,1839.12,completed
PAY-04343,ORD-04343,1405.88,completed
PAY-04344,ORD-04344,452.92,completed
PAY-04345,ORD-04345,3402.56,completed
PAY-04346,ORD-04346,3933.9,completed
PAY-04347,ORD-04347,370.59,completed
PAY-04348,ORD-04348,2216.5,completed
PAY-04349,ORD-04349,3956.49,completed
PAY-04350,ORD-04350,496.38,completed
PAY-04351,ORD-04351,378.86,completed
PAY-04352,ORD-04352,1051.74,completed
PAY-04353,ORD-04353,530.04,completed
PAY-04354,ORD-04354,1025.22,completed
PAY-04355,ORD-04355,1453.95,pending
PAY-04356,ORD-04356,110.72,completed
PAY-04357,ORD-04357,1402.32,completed
PAY-04358,ORD-04358,1331.16,completed
PAY-04359,ORD-04359,361.32,completed
PAY-04360,ORD-04360,2636.76,completed
PAY-04361,ORD-04361,2557.28,failed
PAY-04362,ORD-04362,1621.6,completed
PAY-04363,ORD-04363,613.04,completed
PAY-04364,ORD-04364,911.52,completed
PAY-04365,ORD-04365,1451.1,completed
PAY-04366,ORD-04366,3483.2,completed
PAY-04367,ORD-04367,514.44,completed
PAY-04368,ORD-04368,832.9,failed
PAY-04369,ORD-04369,855.1,completed
PAY-04370,ORD-04370,1741.32,completed
PAY-04371,ORD-04371,200.84,completed
PAY-04372,ORD-04372,3077.27,completed
PAY-04373,ORD-04373,1186.76,pending
PAY-04374,ORD-04374,477.14,completed
PAY-04375,ORD-04375,807.0,completed
PAY-04376,ORD-04376,1496.04,completed
PAY-04377,ORD-04377,220.05,completed
PAY-04378,ORD-04378,3980.8,completed
PAY-04379,ORD-04379,257.64,failed
PAY-04380,ORD-04380,2314.98,completed
PAY-04381,ORD-04381,957.64,completed
PAY-04382,ORD-04382,443.72,failed
PAY-04383,ORD-04383,379.11,failed
PAY-04384,ORD-04384,4570.0,completed
PAY-04385,ORD-04385,3989.44,completed
PAY-04386,ORD-04386,583.03,completed
PAY-04387,ORD-04387,1451.1,pending
PAY-04388,ORD-04388,171.76,completed
PAY-04389,ORD-04389,2586.54,completed
PAY-04390,ORD-04390,2260.08,completed
PAY-04391,ORD-04391,612.88,completed
PAY-04392,ORD-04392,2617.11,completed
PAY-04393,ORD-04393,997.36,completed
PAY-04394,ORD-04394,173.8,pending
PAY-04395,ORD-04395,4283.8,completed
PAY-04396,ORD-04396,341.74,completed
PAY-04397,ORD-04397,844.42,completed
PAY-04398,ORD-04398,499.74,completed
PAY-04399,ORD-04399,2637.66,completed
PAY-04400,ORD-04400,1501.1,completed
PAY-04401,ORD-04401,240.15,completed
PAY-04402,ORD-04402,828.66,completed
PAY-04403,ORD-04403,2155.45,completed
PAY-04404,ORD-04404,41.46,completed
PAY-04405,ORD-04405,1064.97,completed
PAY-04406,ORD-04406,771.66,completed
PAY-04407,ORD-04407,919.32,pending
PAY-04408,ORD-04408,534.32,completed
PAY-04409,ORD-04409,909.68,completed
PAY-04410,ORD-04410,3456.81,completed
PAY-04411,ORD-04411,683.48,completed
PAY-04412,ORD-04412,651.21,completed
PAY-04413,ORD-04413,17.12,completed
PAY-04414,ORD-04414,512.6,completed
PAY-04415,ORD-04415,433.7,completed
PAY-04416,ORD-04416,1137.33,completed
PAY-04417,ORD-04417,519.02,completed
PAY-04418,ORD-04418,775.6,pending
PAY-04419,ORD-04419,858.8,completed
PAY-04420,ORD-04420,760.36,completed
PAY-04421,ORD-04421,3030.0,completed
PAY-04422,ORD-04422,2237.62,completed
PAY-04423,ORD-04423,778.53,pending
PAY-04424,ORD-04424,486.08,completed
PAY-04425,ORD-04425,1137.33,completed
PAY-04426,ORD-04426,422.21,completed
PAY-04427,ORD-04427,1352.12,completed
PAY-04428,ORD-04428,1519.2,completed
PAY-04429,ORD-04429,2637.66,completed
PAY-04430,ORD-04430,85.51,completed
PAY-04431,ORD-04431,877.6,completed
PAY-04432,ORD-04432,4222.1,completed
PAY-04433,ORD-04433,2392.18,completed
PAY-04434,ORD-04434,3956.49,completed
PAY-04435,ORD-04435,3390.12,failed
PAY-04436,ORD-04436,1205.04,pending
PAY-04437,ORD-04437,2135.28,completed
PAY-04438,ORD-04438,1038.04,completed
PAY-04439,ORD-04439,813.61,completed
PAY-04440,ORD-04440,3791.1,completed
PAY-04441,ORD-04441,3044.88,pending
PAY-04442,ORD-04442,302.88,pending
PAY-04443,ORD-04443,2108.15,completed
PAY-04444,ORD-04444,2689.12,pending
PAY-04445,ORD-04445,1027.35,completed
PAY-04446,ORD-04446,4399.7,completed
PAY-04447,ORD-04447,1158.22,completed
PAY-04448,ORD-04448,1847.75,completed
PAY-04449,ORD-04449,1038.04,completed
PAY-04450,ORD-04450,2145.08,failed
PAY-04451,ORD-04451,370.09,completed
PAY-04452,ORD-04452,3196.6,completed
PAY-04453,ORD-04453,872.37,completed
PAY-04454,ORD-04454,2753.73,pending
PAY-04455,ORD-04455,322.64,completed
PAY-04456,ORD-04456,2637.66,completed
PAY-04457,ORD-04457,543.58,completed
PAY-04458,ORD-04458,1331.16,completed
PAY-04459,ORD-04459,2145.08,completed
PAY-04460,ORD-04460,3032.88,completed
PAY-04461,ORD-04461,1293.27,completed
PAY-04462,ORD-04462,3799.89,completed
PAY-04463,ORD-04463,882.0,pending
PAY-04464,ORD-04464,581.58,completed
PAY-04465,ORD-04465,3079.79,completed
PAY-04466,ORD-04466,1588.32,completed
PAY-04467,ORD-04467,192.12,completed
PAY-04468,ORD-04468,3680.37,completed
PAY-04469,ORD-04469,3077.27,completed
PAY-04470,ORD-04470,3695.5,failed
PAY-04471,ORD-04471,3546.4,completed
PAY-04472,ORD-04472,350.58,completed
PAY-04473,ORD-04473,3077.27,completed
PAY-04474,ORD-04474,1025.2,completed
PAY-04475,ORD-04475,2493.36,completed
PAY-04476,ORD-04476,2819.2,completed
PAY-04477,ORD-04477,475.64,failed
PAY-04478,ORD-04478,607.68,completed
PAY-04479,ORD-04479,480.3,completed
PAY-04480,ORD-04480,3417.4,completed
PAY-04481,ORD-04481,1057.2,completed
PAY-04482,ORD-04482,684.9,completed
PAY-04483,ORD-04483,284.4,failed
PAY-04484,ORD-04484,3324.48,completed
PAY-04485,ORD-04485,212.66,pending
PAY-04486,ORD-04486,4478.4,completed
PAY-04487,ORD-04487,3490.76,completed
PAY-04488,ORD-04488,772.92,completed
PAY-04489,ORD-04489,1189.1,pending
PAY-04490,ORD-04490,306.44,completed
PAY-04491,ORD-04491,60.22,completed
PAY-04492,ORD-04492,257.22,completed
PAY-04493,ORD-04493,3411.99,completed
PAY-04494,ORD-04494,3376.52,completed
PAY-04495,ORD-04495,158.61,completed
PAY-04496,ORD-04496,858.8,completed
PAY-04497,ORD-04497,166.77,completed
PAY-04498,ORD-04498,483.96,completed
PAY-04499,ORD-04499,2452.16,completed
PAY-04500,ORD-04500,515.28,completed
PAY-04501,ORD-04501,1827.92,completed
PAY-04502,ORD-04502,61.64,completed
PAY-04503,ORD-04503,429.4,completed
PAY-04504,ORD-04504,2135.28,completed
PAY-04505,ORD-04505,429.4,failed
PAY-04506,ORD-04506,62.19,pending
PAY-04507,ORD-04507,435.91,completed
