order_id,customer_id,product_id,store_id,order_date,quantity,quality_flag
ORD-04002,CUST-0666,PROD-098,STORE-08,2025-04-12,2,valid
ORD-04003,CUST-0022,PROD-064,STORE-14,2025-02-25,1,valid
ORD-04004,CUST-0277,PROD-036,STORE-10,2025-05-28,7,valid
ORD-04005,CUST-0308,PROD-011,STORE-01,2024-11-06,5,valid
ORD-04006,CUST-0876,PROD-079,STORE-07,2025-07-22,8,valid
ORD-04007,CUST-0020,PROD-049,STORE-07,2026-01-04,8,valid
ORD-04008,CUST-0046,PROD-029,STORE-04,2025-09-21,7,valid
ORD-04009,CUST-0189,PROD-085,STORE-07,2025-01-24,9,valid
ORD-04010,CUST-0054,PROD-085,STORE-05,2026-02-12,1,valid
ORD-04011,CUST-0555,PROD-098,STORE-06,2024-09-05,1,valid
ORD-04012,CUST-0932,PROD-078,STORE-13,2024-12-19,6,valid
ORD-04013,CUST-0945,PROD-034,STORE-13,2025-02-07,10,valid
ORD-04014,CUST-0222,PROD-097,STORE-01,2025-07-10,6,valid
ORD-04015,CUST-0744,PROD-080,STORE-07,2025-03-13,7,valid
ORD-04016,CUST-0802,PROD-094,STORE-15,2024-07-29,1,valid
ORD-04017,CUST-0827,PROD-014,STORE-09,2025-09-03,7,valid
ORD-04018,CUST-0976,PROD-093,STORE-15,2025-07-29,5,valid
ORD-04019,CUST-0880,PROD-069,STORE-08,2026-05-19,7,valid
ORD-04020,CUST-0587,PROD-093,STORE-10,2025-08-03,9,valid
ORD-04021,CUST-0267,PROD-021,STORE-07,2025-09-15,8,valid
ORD-04023,CUST-0288,PROD-088,STORE-05,2026-04-08,2,valid
ORD-04024,CUST-0256,PROD-099,STORE-09,2026-06-12,5,valid
ORD-04026,CUST-0631,PROD-036,STORE-06,2025-01-29,5,valid
ORD-04027,CUST-0676,PROD-033,STORE-13,2025-02-27,10,valid
ORD-04028,CUST-0013,PROD-016,STORE-05,2025-04-16,10,valid
ORD-04029,CUST-0677,PROD-042,STORE-14,2025-02-24,5,valid
ORD-04030,CUST-0868,PROD-023,STORE-08,2026-01-31,8,valid
ORD-04031,CUST-0018,PROD-057,STORE-01,2024-11-07,8,valid
ORD-04032,CUST-0038,PROD-046,STORE-08,2024-10-11,9,valid
ORD-04033,CUST-0224,PROD-053,STORE-01,2024-07-24,10,valid
ORD-04034,CUST-0962,PROD-011,STORE-05,2026-03-16,10,valid
ORD-04035,CUST-0565,PROD-041,STORE-02,2026-01-13,8,valid
ORD-04036,CUST-0185,PROD-034,STORE-13,2026-05-08,5,valid
ORD-04037,CUST-0266,PROD-064,STORE-03,2026-01-10,4,valid
ORD-04038,CUST-0646,PROD-023,STORE-03,2024-12-02,10,valid
ORD-04039,CUST-0672,PROD-007,STORE-04,2025-05-22,2,valid
ORD-04040,CUST-0671,PROD-005,STORE-03,2025-07-30,9,valid
ORD-04041,CUST-0882,PROD-057,STORE-10,2025-01-24,6,valid
ORD-04042,CUST-0043,PROD-071,STORE-12,2025-09-11,4,valid
ORD-04043,CUST-0063,PROD-092,STORE-05,2026-05-06,5,valid
ORD-04044,CUST-0017,PROD-087,STORE-14,2025-10-13,6,valid
ORD-04045,CUST-0554,PROD-092,STORE-01,2025-02-21,10,valid
ORD-04046,CUST-0241,PROD-045,STORE-02,2024-09-07,2,valid
ORD-04047,CUST-0520,PROD-057,STORE-02,2025-03-18,9,valid
ORD-04049,CUST-0585,PROD-048,STORE-14,2024-10-28,7,valid
ORD-04050,CUST-0074,PROD-083,STORE-07,2024-09-22,5,valid
ORD-04051,CUST-0147,PROD-004,STORE-06,2025-01-31,10,valid
ORD-04052,CUST-0808,PROD-047,STORE-06,2025-01-20,7,valid
ORD-04054,CUST-0966,PROD-038,STORE-10,2025-05-28,1,valid
ORD-04055,CUST-0165,PROD-048,STORE-01,2024-12-12,5,valid
ORD-04056,CUST-0953,PROD-020,STORE-15,2026-05-10,10,valid
ORD-04057,CUST-0027,PROD-014,STORE-10,2024-10-31,4,valid
ORD-04058,CUST-0828,PROD-041,STORE-09,2025-02-01,9,valid
ORD-04059,CUST-0803,PROD-075,STORE-12,2026-06-21,6,valid
ORD-04060,CUST-0963,PROD-028,STORE-07,2026-06-04,10,valid
ORD-04061,CUST-0034,PROD-085,STORE-12,2025-01-09,3,valid
ORD-04062,CUST-0391,PROD-098,STORE-11,2025-10-05,2,valid
ORD-04063,CUST-0979,PROD-010,STORE-15,2026-01-28,4,valid
ORD-04064,CUST-0579,PROD-065,STORE-10,2024-09-12,9,valid
ORD-04065,CUST-0752,PROD-054,STORE-09,2026-06-10,2,valid
ORD-04066,CUST-0868,PROD-068,STORE-13,2024-12-18,1,valid
ORD-04067,CUST-0622,PROD-061,STORE-11,2025-11-21,9,valid
ORD-04068,CUST-0533,PROD-057,STORE-06,2025-01-24,5,valid
ORD-04069,CUST-0200,PROD-074,STORE-05,2024-10-09,4,valid
ORD-04070,CUST-0337,PROD-032,STORE-13,2024-09-04,6,valid
ORD-04071,CUST-0237,PROD-059,STORE-06,2024-11-29,2,valid
ORD-04073,CUST-0371,PROD-011,STORE-06,2026-04-04,9,valid
ORD-04074,CUST-0518,PROD-010,STORE-15,2025-07-22,6,valid
ORD-04076,CUST-0460,PROD-054,STORE-04,2024-10-31,10,valid
ORD-04077,CUST-0848,PROD-017,STORE-15,2024-07-13,9,valid
ORD-04078,CUST-0251,PROD-100,STORE-15,2025-09-29,7,valid
ORD-04079,CUST-0691,PROD-075,STORE-11,2026-05-24,3,valid
ORD-04080,CUST-0621,PROD-034,STORE-13,2024-07-22,5,valid
ORD-04081,CUST-0350,PROD-041,STORE-02,2026-05-14,2,valid
ORD-04082,CUST-0419,PROD-054,STORE-09,2025-08-15,3,valid
ORD-04084,CUST-0922,PROD-024,STORE-15,2026-03-04,8,valid
ORD-04086,CUST-0270,PROD-098,STORE-09,2024-06-27,8,valid
ORD-04088,CUST-0854,PROD-056,STORE-01,2026-03-30,3,valid
ORD-04089,CUST-0075,PROD-017,STORE-09,2026-03-22,9,valid
ORD-04090,CUST-0941,PROD-050,STORE-15,2024-07-12,7,valid
ORD-04091,CUST-0363,PROD-017,STORE-07,2025-04-05,9,valid
ORD-04092,CUST-0248,PROD-092,STORE-05,2024-11-26,2,valid
ORD-04093,CUST-0345,PROD-044,STORE-10,2025-01-26,10,valid
ORD-04094,CUST-0632,PROD-014,STORE-12,2025-09-08,1,valid
ORD-04095,CUST-0076,PROD-095,STORE-15,2025-05-19,6,valid
ORD-04096,CUST-0973,PROD-058,STORE-15,2026-01-11,7,valid
ORD-04097,CUST-0646,PROD-058,STORE-12,2025-06-02,7,valid
ORD-04098,CUST-0297,PROD-097,STORE-08,2025-07-31,3,valid
ORD-04099,CUST-0752,PROD-024,STORE-12,2024-09-28,10,valid
ORD-04100,CUST-0939,PROD-066,STORE-02,2026-03-29,3,valid
ORD-04101,CUST-0918,PROD-001,STORE-10,2025-06-09,10,valid
ORD-04102,CUST-0379,PROD-087,STORE-11,2025-02-06,8,valid
ORD-04103,CUST-0389,PROD-042,STORE-08,2026-06-05,3,valid
ORD-04104,CUST-0521,PROD-093,STORE-10,2024-09-15,5,valid
ORD-04105,CUST-0968,PROD-099,STORE-02,2025-12-30,4,valid
ORD-04106,CUST-0305,PROD-064,STORE-06,2025-12-22,1,valid
ORD-04107,CUST-0578,PROD-067,STORE-15,2026-06-05,9,valid
ORD-04108,CUST-0594,PROD-066,STORE-14,2026-04-09,7,valid
ORD-04109,CUST-0293,PROD-042,STORE-07,2024-09-23,6,valid
ORD-04110,CUST-0776,PROD-023,STORE-03,2025-06-02,1,valid
ORD-04111,CUST-0834,PROD-095,STORE-15,2026-05-13,4,valid
ORD-04112,CUST-0441,PROD-067,STORE-05,2025-05-23,10,valid
ORD-04113,CUST-0901,PROD-079,STORE-06,2025-07-10,2,valid
ORD-04114,CUST-0356,PROD-037,STORE-03,2025-01-12,2,valid
ORD-04115,CUST-0295,PROD-036,STORE-08,2024-08-28,8,valid
ORD-04116,CUST-0230,PROD-022,STORE-05,2026-04-24,5,valid
ORD-04117,CUST-0621,PROD-097,STORE-02,2024-10-06,4,valid
ORD-04118,CUST-0683,PROD-036,STORE-03,2025-01-24,2,valid
ORD-04119,CUST-0212,PROD-071,STORE-14,2026-01-11,9,valid
ORD-04120,CUST-0773,PROD-022,STORE-01,2025-11-23,10,valid
ORD-04121,CUST-0925,PROD-006,STORE-15,2024-09-20,9,valid
ORD-04122,CUST-0551,PROD-025,STORE-01,2025-03-23,8,valid
ORD-04123,CUST-0853,PROD-004,STORE-06,2026-03-08,4,valid
ORD-04124,CUST-0289,PROD-074,STORE-07,2024-08-22,8,valid
ORD-04125,CUST-0534,PROD-017,STORE-14,2026-01-21,8,valid
ORD-04126,CUST-0303,PROD-015,STORE-12,2026-02-28,2,valid
ORD-04127,CUST-0456,PROD-056,STORE-08,2024-12-11,5,valid
ORD-04128,CUST-0089,PROD-018,STORE-05,2026-01-07,2,valid
ORD-04129,CUST-0992,PROD-046,STORE-13,2024-08-18,2,valid
ORD-04130,CUST-0763,PROD-029,STORE-12,2025-03-03,2,valid
ORD-04131,CUST-0335,PROD-021,STORE-09,2024-10-21,6,valid
ORD-04133,CUST-0689,PROD-100,STORE-02,2025-03-09,6,valid
ORD-04134,CUST-0914,PROD-005,STORE-07,2025-01-22,2,valid
ORD-04135,CUST-0955,PROD-091,STORE-13,2025-06-09,9,valid
ORD-04136,CUST-0326,PROD-025,STORE-14,2025-10-24,9,valid
ORD-04137,CUST-0677,PROD-081,STORE-01,2026-01-14,1,valid
ORD-04138,CUST-0252,PROD-018,STORE-10,2025-07-25,7,valid
ORD-04139,CUST-0894,PROD-029,STORE-11,2025-11-26,4,valid
ORD-04140,CUST-0272,PROD-061,STORE-03,2026-02-15,8,valid
ORD-04141,CUST-0834,PROD-024,STORE-12,2024-08-18,8,valid
ORD-04142,CUST-0290,PROD-017,STORE-04,2025-12-22,2,valid
ORD-04143,CUST-0974,PROD-067,STORE-14,2025-12-08,4,valid
ORD-04144,CUST-0004,PROD-056,STORE-02,2025-02-21,8,valid
ORD-04145,CUST-0572,PROD-079,STORE-04,2026-05-16,3,valid
ORD-04146,CUST-0040,PROD-054,STORE-12,2026-06-10,5,valid
ORD-04147,CUST-0629,PROD-049,STORE-11,2024-07-21,10,valid
ORD-04148,CUST-0241,PROD-082,STORE-06,2025-05-24,8,valid
ORD-04149,CUST-0544,PROD-085,STORE-03,2024-09-08,5,valid
ORD-04150,CUST-0861,PROD-030,STORE-15,2026-06-16,5,valid
ORD-04151,CUST-0685,PROD-063,STORE-08,2025-12-21,7,valid
ORD-04152,CUST-0613,PROD-046,STORE-09,2026-02-28,8,valid
ORD-04153,CUST-0303,PROD-013,STORE-04,2025-07-31,2,valid
ORD-04154,CUST-0987,PROD-097,STORE-13,2025-02-23,5,valid
ORD-04155,CUST-0430,PROD-058,STORE-06,2024-11-16,4,valid
ORD-04156,CUST-0679,PROD-055,STORE-02,2026-04-06,3,valid
ORD-04157,CUST-0476,PROD-041,STORE-11,2025-08-29,2,valid
ORD-04158,CUST-0356,PROD-090,STORE-07,2025-11-17,3,valid
ORD-04159,CUST-0793,PROD-062,STORE-14,2026-04-03,8,valid
ORD-04160,CUST-0616,PROD-053,STORE-11,2026-05-04,4,valid
ORD-04161,CUST-0030,PROD-038,STORE-05,2025-10-21,9,valid
ORD-04162,CUST-0221,PROD-053,STORE-01,2024-07-19,9,valid
ORD-04163,CUST-0791,PROD-042,STORE-05,2025-10-27,6,valid
ORD-04164,CUST-0422,PROD-051,STORE-13,2025-10-22,8,valid
ORD-04165,CUST-0436,PROD-052,STORE-05,2024-06-28,1,valid
ORD-04166,CUST-0275,PROD-063,STORE-12,2024-12-30,4,valid
ORD-04167,CUST-0348,PROD-082,STORE-14,2024-10-06,1,valid
ORD-04168,CUST-0316,PROD-058,STORE-07,2025-09-20,4,valid
ORD-04169,CUST-0587,PROD-022,STORE-09,2025-04-10,4,valid
ORD-04170,CUST-0799,PROD-081,STORE-02,2026-04-30,10,valid
ORD-04171,CUST-0626,PROD-043,STORE-03,2024-12-10,10,valid
ORD-04172,CUST-0553,PROD-003,STORE-12,2025-11-27,1,valid
ORD-04173,CUST-0822,PROD-049,STORE-02,2024-11-20,6,valid
ORD-04174,CUST-0935,PROD-046,STORE-13,2025-01-14,9,valid
ORD-04176,CUST-0216,PROD-047,STORE-09,2024-10-17,4,valid
ORD-04177,CUST-0161,PROD-069,STORE-07,2025-07-03,4,valid
ORD-04178,CUST-0298,PROD-021,STORE-15,2026-03-16,6,valid
ORD-04179,CUST-0340,PROD-053,STORE-04,2024-11-14,9,valid
ORD-04180,CUST-0751,PROD-032,STORE-01,2026-01-12,1,valid
ORD-04181,CUST-0866,PROD-003,STORE-13,2025-07-12,9,valid
ORD-04183,CUST-0044,PROD-021,STORE-05,2024-10-02,5,valid
ORD-04184,CUST-0025,PROD-030,STORE-11,2024-11-23,4,valid
ORD-04185,CUST-0035,PROD-035,STORE-12,2025-10-28,2,valid
ORD-04186,CUST-0833,PROD-049,STORE-11,2026-05-03,7,valid
ORD-04188,CUST-0883,PROD-011,STORE-02,2025-07-28,2,valid
ORD-04189,CUST-0517,PROD-093,STORE-12,2026-04-18,7,valid
ORD-04190,CUST-0021,PROD-002,STORE-12,2026-01-04,9,valid
ORD-04191,CUST-0620,PROD-020,STORE-02,2026-01-25,10,valid
ORD-04192,CUST-0812,PROD-051,STORE-04,2024-12-05,10,valid
ORD-04193,CUST-0880,PROD-040,STORE-13,2024-06-24,6,valid
ORD-04194,CUST-0436,PROD-066,STORE-12,2025-05-25,1,valid
ORD-04195,CUST-0310,PROD-036,STORE-08,2024-08-13,4,valid
ORD-04196,CUST-0103,PROD-034,STORE-11,2025-07-08,10,valid
ORD-04197,CUST-0483,PROD-049,STORE-05,2025-08-29,7,valid
ORD-04198,CUST-0096,PROD-029,STORE-07,2025-10-09,9,valid
ORD-04199,CUST-0286,PROD-062,STORE-05,2024-11-30,9,valid
ORD-04200,CUST-0519,PROD-032,STORE-07,2025-12-25,1,valid
ORD-04201,CUST-0509,PROD-094,STORE-07,2024-11-07,6,valid
ORD-04202,CUST-0782,PROD-070,STORE-12,2024-07-22,2,valid
ORD-04203,CUST-0464,PROD-029,STORE-10,2025-05-12,1,valid
ORD-04204,CUST-0407,PROD-099,STORE-04,2025-12-08,8,valid
ORD-04205,CUST-0379,PROD-062,STORE-10,2025-01-12,2,valid
ORD-04206,CUST-0659,PROD-040,STORE-06,2025-10-11,3,valid
ORD-04207,CUST-0830,PROD-081,STORE-02,2025-04-13,2,valid
ORD-04208,CUST-0575,PROD-022,STORE-04,2025-10-25,8,valid
ORD-04209,CUST-0608,PROD-032,STORE-02,2025-09-18,3,valid
ORD-04210,CUST-0413,PROD-079,STORE-14,2024-12-21,8,valid
ORD-04211,CUST-0536,PROD-093,STORE-14,2025-10-30,10,valid
ORD-04212,CUST-0779,PROD-030,STORE-01,2025-03-19,8,valid
ORD-04213,CUST-0259,PROD-053,STORE-05,2025-07-03,6,valid
ORD-04215,CUST-0706,PROD-073,STORE-10,2025-11-14,7,valid
ORD-04216,CUST-0893,PROD-001,STORE-05,2024-11-08,4,valid
ORD-04217,CUST-0774,PROD-072,STORE-13,2026-05-04,8,valid
ORD-04218,CUST-0559,PROD-064,STORE-06,2025-02-10,4,valid
ORD-04219,CUST-0330,PROD-060,STORE-12,2026-04-05,8,valid
ORD-04220,CUST-0527,PROD-072,STORE-14,2024-12-19,2,valid
ORD-04221,CUST-0944,PROD-014,STORE-07,2026-05-02,2,valid
ORD-04222,CUST-0385,PROD-017,STORE-13,2025-02-03,1,valid
ORD-04223,CUST-0166,PROD-067,STORE-12,2025-11-22,2,valid
ORD-04224,CUST-0171,PROD-026,STORE-08,2025-07-03,2,valid
ORD-04225,CUST-0040,PROD-055,STORE-08,2025-07-07,3,valid
ORD-04226,CUST-0642,PROD-068,STORE-08,2026-03-02,3,valid
ORD-04227,CUST-0767,PROD-071,STORE-07,2025-10-24,7,valid
ORD-04228,CUST-0010,PROD-038,STORE-02,2025-04-22,7,valid
ORD-04229,CUST-0302,PROD-093,STORE-15,2025-09-29,5,valid
ORD-04230,CUST-0536,PROD-042,STORE-10,2025-03-26,6,valid
ORD-04232,CUST-0298,PROD-067,STORE-11,2025-06-30,4,valid
ORD-04233,CUST-0823,PROD-079,STORE-12,2025-02-06,6,valid
ORD-04234,CUST-0532,PROD-078,STORE-05,2024-09-04,8,valid
ORD-04235,CUST-0474,PROD-027,STORE-15,2024-12-09,6,valid
ORD-04236,CUST-0950,PROD-096,STORE-12,2024-09-17,3,valid
ORD-04237,CUST-0169,PROD-068,STORE-12,2026-05-07,8,valid
ORD-04238,CUST-0011,PROD-041,STORE-07,2026-05-19,3,valid
ORD-04239,CUST-0154,PROD-061,STORE-02,2026-01-29,1,valid
ORD-04240,CUST-0320,PROD-090,STORE-04,2026-02-05,4,valid
ORD-04241,CUST-0711,PROD-013,STORE-09,2025-01-31,8,valid
ORD-04242,CUST-0339,PROD-013,STORE-01,2025-05-13,10,valid
ORD-04243,CUST-0480,PROD-077,STORE-03,2025-06-04,2,valid
ORD-04244,CUST-0359,PROD-082,STORE-09,2025-03-01,4,valid
ORD-04245,CUST-0354,PROD-081,STORE-01,2024-12-31,4,valid
ORD-04246,CUST-0282,PROD-037,STORE-14,2025-11-18,7,valid
ORD-04248,CUST-0640,PROD-099,STORE-07,2024-09-19,5,valid
ORD-04249,CUST-0575,PROD-070,STORE-11,2024-11-05,4,valid
ORD-04250,CUST-0080,PROD-076,STORE-03,2025-06-17,2,valid
ORD-04251,CUST-0749,PROD-028,STORE-05,2025-02-24,3,valid
ORD-04253,CUST-0817,PROD-067,STORE-10,2024-09-18,7,valid
ORD-04254,CUST-0339,PROD-074,STORE-13,2025-03-18,10,valid
ORD-04255,CUST-0620,PROD-036,STORE-13,2025-12-15,10,valid
ORD-04256,CUST-0685,PROD-061,STORE-04,2025-04-27,3,valid
ORD-04257,CUST-0003,PROD-030,STORE-04,2025-12-21,2,valid
ORD-04258,CUST-0952,PROD-079,STORE-03,2024-09-29,3,valid
ORD-04259,CUST-0169,PROD-061,STORE-14,2026-02-12,1,valid
ORD-04260,CUST-0332,PROD-010,STORE-15,2026-05-08,1,valid
ORD-04261,CUST-0141,PROD-066,STORE-13,2025-07-02,8,valid
ORD-04262,CUST-0436,PROD-086,STORE-08,2026-04-05,6,valid
ORD-04263,CUST-0310,PROD-065,STORE-13,2026-03-09,2,valid
ORD-04264,CUST-0247,PROD-072,STORE-07,2026-04-24,7,valid
ORD-04266,CUST-0364,PROD-040,STORE-14,2025-10-01,9,valid
ORD-04267,CUST-0325,PROD-068,STORE-02,2025-05-08,10,valid
ORD-04268,CUST-0863,PROD-028,STORE-03,2025-12-07,5,valid
ORD-04269,CUST-0729,PROD-019,STORE-14,2024-12-21,7,valid
ORD-04270,CUST-0574,PROD-057,STORE-08,2024-07-14,5,valid
ORD-04271,CUST-0702,PROD-016,STORE-09,2025-02-02,7,valid
ORD-04272,CUST-0668,PROD-045,STORE-03,2025-01-16,1,valid
ORD-04273,CUST-0887,PROD-047,STORE-14,2025-07-21,8,valid
ORD-04274,CUST-0790,PROD-086,STORE-06,2024-12-06,7,valid
ORD-04275,CUST-0219,PROD-079,STORE-09,2026-05-14,4,valid
ORD-04276,CUST-0392,PROD-048,STORE-03,2026-04-13,1,valid
ORD-04277,CUST-0201,PROD-057,STORE-06,2026-02-20,9,valid
ORD-04278,CUST-0200,PROD-001,STORE-10,2025-05-05,5,valid
ORD-04279,CUST-0337,PROD-013,STORE-15,2024-08-08,6,valid
ORD-04280,CUST-0938,PROD-033,STORE-09,2025-09-01,1,valid
ORD-04281,CUST-0622,PROD-035,STORE-01,2026-02-11,5,valid
ORD-04282,CUST-0658,PROD-062,STORE-07,2025-02-28,1,valid
ORD-04283,CUST-0713,PROD-091,STORE-05,2025-01-11,5,valid
ORD-04284,CUST-0641,PROD-008,STORE-10,2025-11-28,1,valid
ORD-04285,CUST-0884,PROD-092,STORE-15,2025-02-23,8,valid
ORD-04286,CUST-0623,PROD-081,STORE-08,2025-05-07,8,valid
ORD-04287,CUST-0178,PROD-061,STORE-12,2025-04-21,9,valid
ORD-04288,CUST-0827,PROD-014,STORE-01,2026-03-12,6,valid
ORD-04289,CUST-0030,PROD-079,STORE-15,2025-05-31,3,valid
ORD-04290,CUST-0723,PROD-095,STORE-03,2025-05-18,3,valid
ORD-04291,CUST-0085,PROD-054,STORE-14,2025-04-27,2,valid
ORD-04292,CUST-0058,PROD-057,STORE-11,2025-01-10,1,valid
ORD-04293,CUST-0322,PROD-013,STORE-14,2026-05-31,9,valid
ORD-04294,CUST-0285,PROD-025,STORE-11,2024-08-03,10,valid
ORD-04295,CUST-0756,PROD-003,STORE-06,2025-01-16,6,valid
ORD-04296,CUST-0920,PROD-091,STORE-03,2025-07-04,10,valid
ORD-04297,CUST-0740,PROD-047,STORE-09,2026-01-08,1,valid
ORD-04298,CUST-0964,PROD-086,STORE-07,2024-12-09,7,valid
ORD-04299,CUST-0858,PROD-086,STORE-11,2025-03-12,1,valid
ORD-04300,CUST-0067,PROD-025,STORE-14,2025-10-29,9,valid
ORD-04301,CUST-0152,PROD-094,STORE-05,2026-03-19,2,valid
ORD-04302,CUST-0177,PROD-057,STORE-01,2024-07-27,5,valid
ORD-04303,CUST-0624,PROD-026,STORE-12,2025-02-16,9,valid
ORD-04304,CUST-0420,PROD-023,STORE-11,2025-06-04,1,valid
ORD-04306,CUST-0121,PROD-044,STORE-08,2024-12-10,10,valid
ORD-04308,CUST-0953,PROD-060,STORE-02,2026-05-03,2,valid
ORD-04309,CUST-0941,PROD-012,STORE-03,2024-10-29,2,valid
ORD-04310,CUST-0191,PROD-041,STORE-10,2025-08-12,1,valid
ORD-04311,CUST-0786,PROD-022,STORE-13,2024-11-29,1,valid
ORD-04312,CUST-0223,PROD-082,STORE-06,2026-02-17,8,valid
ORD-04313,CUST-0084,PROD-093,STORE-04,2025-10-20,5,valid
ORD-04314,CUST-0858,PROD-088,STORE-11,2024-09-15,4,valid
ORD-04315,CUST-0766,PROD-097,STORE-12,2025-10-11,3,valid
ORD-04316,CUST-0318,PROD-007,STORE-07,2025-10-09,5,valid
ORD-04317,CUST-0183,PROD-036,STORE-03,2025-03-05,10,valid
ORD-04318,CUST-0324,PROD-053,STORE-04,2024-09-30,4,valid
ORD-04319,CUST-0280,PROD-026,STORE-03,2025-10-04,5,valid
ORD-04320,CUST-0266,PROD-090,STORE-08,2025-08-15,5,valid
ORD-04321,CUST-0095,PROD-063,STORE-06,2024-07-07,10,valid
ORD-04323,CUST-0461,PROD-081,STORE-11,2024-07-08,3,valid
ORD-04324,CUST-0038,PROD-075,STORE-07,2026-03-07,3,valid
ORD-04325,CUST-0551,PROD-073,STORE-04,2025-04-12,7,valid
ORD-04326,CUST-0356,PROD-083,STORE-13,2024-08-31,5,valid
ORD-04327,CUST-0213,PROD-044,STORE-12,2026-02-18,9,valid
ORD-04328,CUST-0565,PROD-096,STORE-13,2025-12-21,5,valid
ORD-04329,CUST-0093,PROD-066,STORE-13,2025-03-07,4,valid
ORD-04330,CUST-0265,PROD-028,STORE-08,2026-05-31,5,valid
ORD-04331,CUST-0033,PROD-015,STORE-09,2025-03-22,3,valid
ORD-04332,CUST-0487,PROD-018,STORE-08,2026-02-07,10,valid
ORD-04333,CUST-0331,PROD-048,STORE-10,2026-02-06,7,valid
ORD-04334,CUST-0675,PROD-076,STORE-15,2025-08-25,1,valid
ORD-04335,CUST-0331,PROD-090,STORE-02,2024-08-10,6,valid
ORD-04336,CUST-0891,PROD-002,STORE-03,2025-11-12,7,valid
ORD-04337,CUST-0487,PROD-043,STORE-06,2024-07-30,2,valid
ORD-04338,CUST-0192,PROD-046,STORE-05,2025-07-29,3,valid
ORD-04339,CUST-0479,PROD-070,STORE-03,2024-12-02,1,valid
ORD-04340,CUST-0450,PROD-079,STORE-08,2025-03-30,10,valid
ORD-04342,CUST-0485,PROD-032,STORE-05,2024-11-23,6,valid
ORD-04343,CUST-0616,PROD-044,STORE-08,2024-10-21,7,valid
ORD-04344,CUST-0308,PROD-006,STORE-15,2026-04-04,4,valid
ORD-04345,CUST-0782,PROD-065,STORE-02,2025-08-12,7,valid
ORD-04346,CUST-0437,PROD-100,STORE-05,2025-04-25,10,valid
ORD-04347,CUST-0411,PROD-076,STORE-01,2026-04-20,3,valid
ORD-04348,CUST-0525,PROD-022,STORE-15,2025-12-31,5,valid
ORD-04349,CUST-0908,PROD-077,STORE-12,2024-12-17,9,valid
ORD-04350,CUST-0204,PROD-073,STORE-13,2025-02-02,3,valid
ORD-04352,CUST-0994,PROD-012,STORE-05,2024-10-25,3,valid
ORD-04353,CUST-0821,PROD-045,STORE-08,2026-05-30,7,valid
ORD-04354,CUST-0170,PROD-059,STORE-01,2025-04-08,3,valid
ORD-04355,CUST-0206,PROD-023,STORE-05,2025-03-06,5,valid
ORD-04357,CUST-0448,PROD-012,STORE-12,2024-12-06,4,valid
ORD-04358,CUST-0158,PROD-088,STORE-09,2025-08-25,6,valid
ORD-04359,CUST-0006,PROD-062,STORE-03,2026-01-12,6,valid
ORD-04360,CUST-0103,PROD-061,STORE-09,2025-01-01,7,valid
ORD-04361,CUST-0716,PROD-028,STORE-15,2026-06-22,8,valid
ORD-04362,CUST-0685,PROD-049,STORE-14,2024-07-02,8,valid
ORD-04364,CUST-0397,PROD-017,STORE-06,2026-04-09,3,valid
ORD-04365,CUST-0410,PROD-099,STORE-06,2024-07-07,5,valid
ORD-04367,CUST-0612,PROD-051,STORE-09,2026-06-22,2,valid
ORD-04368,CUST-0356,PROD-063,STORE-11,2025-08-04,10,valid
ORD-04369,CUST-0028,PROD-029,STORE-15,2024-09-09,10,valid
ORD-04370,CUST-0183,PROD-099,STORE-04,2025-07-16,6,valid
ORD-04371,CUST-0371,PROD-044,STORE-09,2025-04-27,1,valid
ORD-04372,CUST-0626,PROD-077,STORE-13,2026-02-26,7,valid
ORD-04373,CUST-0937,PROD-010,STORE-11,2025-07-03,4,valid
ORD-04374,CUST-0142,PROD-064,STORE-04,2024-07-24,1,valid
ORD-04375,CUST-0217,PROD-039,STORE-07,2024-10-21,2,valid
ORD-04376,CUST-0348,PROD-050,STORE-11,2025-01-27,3,valid
ORD-04377,CUST-0436,PROD-020,STORE-05,2025-02-11,5,valid
ORD-04378,CUST-0397,PROD-087,STORE-14,2024-07-10,8,valid
ORD-04379,CUST-0036,PROD-034,STORE-07,2024-12-17,3,valid
ORD-04380,CUST-0168,PROD-051,STORE-11,2025-10-25,9,valid
ORD-04382,CUST-0355,PROD-088,STORE-12,2025-12-08,2,valid
ORD-04384,CUST-0165,PROD-041,STORE-03,2024-07-18,10,valid
ORD-04385,CUST-0520,PROD-050,STORE-11,2025-01-19,8,valid
ORD-04386,CUST-0012,PROD-063,STORE-11,2026-01-25,7,valid
ORD-04387,CUST-0433,PROD-099,STORE-01,2024-09-26,5,valid
ORD-04388,CUST-0436,PROD-034,STORE-12,2026-03-15,2,valid
ORD-04389,CUST-0619,PROD-058,STORE-09,2026-02-20,6,valid
ORD-04390,CUST-0800,PROD-061,STORE-12,2025-04-11,6,valid
ORD-04391,CUST-0865,PROD-069,STORE-06,2025-11-12,2,valid
ORD-04392,CUST-0805,PROD-023,STORE-07,2025-04-29,9,valid
ORD-04393,CUST-0778,PROD-050,STORE-14,2024-10-01,2,valid
ORD-04394,CUST-0154,PROD-001,STORE-06,2026-03-19,10,valid
ORD-04395,CUST-0265,PROD-026,STORE-09,2026-01-18,10,valid
ORD-04396,CUST-0746,PROD-059,STORE-07,2026-05-03,1,valid
